0,1,2
-1.2429198372662595,-0.6839008738346126,0.876492481387844
0.4083974438541069,0.7676401498887644,-0.1728722339277828
-1.1808144181829483,0.5078273077801404,2.105165554988218
1.9750352511814773,2.0881398926467813,-0.49115813919308177
-2.2911767955421687,-0.9190818769456708,-0.6032218391906686
-1.1017841758990972,-0.4240252052874363,-0.35115712052785586
-2.225352128903983,-1.41689068168931,1.2612501316463791
-0.5275287159652692,1.0384337997524398,-0.5776244083037542
-0.4267260016843043,1.298295631993283,1.1119848386279665
2.4405135841903283,-0.3078576270892591,0.2440681419028985
-1.398551673864746,0.05547076937928901,-0.23544996003418817
2.729860964893633,-0.887042299845233,-0.35159009771968186
-1.4497445065507941,0.5851771900744795,0.25259050501376457
-1.2951264746239615,0.25591814705076393,-0.8405647960000497
0.37836260930940535,0.6347003658680631,1.467337677650986
1.1315268778301504,-0.6286657547575073,-0.1462983455413379
-1.7357506055920984,-0.9179891098366642,-1.2676232265561342
0.5034220823705678,0.039714006120473516,-1.3456139095522683
2.2118883981978397,-0.6394750598495408,-1.3980507370084299
-0.35312854926922366,1.4203930937447526,-0.810331079725678
0.7097215361779655,-1.6470462543734379,-0.9747022270808735
-1.7121211689995268,1.3150701541203964,0.2911029040962255
-0.7565036090936448,0.6855666602208752,3.645648405495962e-05
-0.23129239737596424,0.16543415814879248,0.3219455364636637
-0.6630260003831041,0.2665135964457583,-1.6877148260732813
1.0239036758975077,1.7613086619688465,1.7118053837320502
-0.6450711402987795,1.6442230749431288,1.04021954919434
-1.104223094067185,0.16160085808748026,0.7945903336908985
-1.7257583647422896,0.7155424680691312,1.1903060723607248
0.10917845521671907,-0.519700201772916,-1.4980790940238211
-0.9232853304275513,0.6944197395736648,1.6436588836249117
-1.1209485272414916,0.3626221772036692,-0.5125059035101533
-2.0185827930821607,0.057451072857938275,-0.2156406437349828
1.416405015709886,0.322646220644181,-0.951521617649426
-0.8644562064472,0.9658573955689941,1.7968934590416712
0.15900022088313648,-1.563421171839942,-0.9596773835284952
0.3983927959597739,-0.9002937318301768,0.7733428098677638
-0.18360468957304427,0.24498011058743685,1.1954197531222055
-0.9796317415864804,-0.8078522922301159,0.24101409624599884
-0.49068418336563197,0.4181540231415769,0.07065485370544299
0.11028433648329873,0.21266740890145844,0.7562733827668899
0.20961559568391788,0.021487145913943354,0.5201485241234014
1.3416533346399686,1.4274893530073005,-1.2714521969152868
-0.07080045207147585,-0.2179180720024007,0.27479982661923463
0.9527216019842195,-0.36868366295739174,0.76186232690632
-0.5168427602635927,0.26463634540628006,0.6134056012916318
-1.4671981783726618,0.3069497878378465,0.6038387265035328
-0.35251011854333747,0.12776063155790343,0.4389480053154467
1.039406412972421,0.8742836049307848,0.2710937217329184
1.0455991016715824,-1.4118965170684565,-0.402146776650916
3.0341418841336547,-0.9911459984095368,0.8686958615653212
-1.3833253796101288,-0.84552512782124,1.292316716298401
0.34732024014513646,1.0039098415083834,-0.7677625131489642
-0.7797183657117754,1.0492752122013524,0.6684894436568033
1.4898824652494194,0.3895282286880038,-0.19260995986150742
-0.2484110750120695,-0.49817916769373743,0.4957603653024999
0.2395114192914761,1.3018997821481944,0.12358857517701334
-1.981177930497834,0.5538401642247712,0.5783656190789922
0.5489728260763613,0.3602847518337527,-0.42063888604088406
-0.04655527907582394,1.0203138217662613,-0.2710570891125273
-1.4003664412987713,-2.125732405294855,0.9020665516045018
1.9272011914790843,-0.6585550181464838,0.38496257037382325
-1.1611673129659335,0.6799566510496247,0.43118262952922537
0.6547244297758776,0.6522696221387735,0.5892789835003512
1.8602703672892147,0.12306508921868664,-0.24761482928895143
-0.676885915077988,-0.16175888419621706,-0.17311895326741242
0.6708107973284959,-1.8790399634662658,2.2152578064476365
0.0239170322899872,-1.0549668521377882,-0.8713078511047193
1.1453403386028038,-2.7357265902503616,1.458072693120209
1.0629197481482613,0.34051983669293645,0.9500992226451425
-1.5450334567544504,0.10400598079137718,1.9365428329866246
0.17068607563215454,0.28467330411149677,-1.440522762741879
0.864253345755682,0.23073558294323482,0.26314650048180355
0.5732524217378829,0.3307834525507883,-1.5607567738922377
0.04684763028379214,0.12351011173237206,-0.7905160359958718
0.09100539654581417,-1.0894317538783136,0.7987087153105547
-1.730939912017586,0.5705137987839326,-0.8231891080895064
-1.6545066124394805,-1.4006468064590911,-1.1106355854027996
