0,1,2
-3.52613114927289,-1.293149002028172,1.1871757606112594
-2.7488597022196477,-0.9013140618505674,2.1834122088500263
-4.771615362821581,0.9211639214278536,-0.6726475547554505
-2.3577159302228603,1.0170200469073352,1.946651035004465
-3.7979487798502722,-0.8582457695445488,-0.09651140703755991
-1.7471426832643058,-0.743485194261172,1.4015127061645736
-2.1156206986335606,1.8223745698616567,1.7596452285938846
-2.0438336255236265,0.3799816202226018,1.6160088424952783
-1.7783458217707107,-1.113958289975227,1.6016020508220528
-4.637399059683325,0.9789376377178083,-0.9559004752034662
-1.9845575755912137,-0.7269525532551763,2.5637706866414014
-1.0460155407032052,-0.9058784549225237,3.0567649599120523
-2.1740502793557472,-1.6353210479693192,-0.5047802452174638
-1.597051779120063,0.5977697501341217,0.43680613690941195
-4.301481999325288,1.2902735879036709,-1.0816337491651398
-1.1064074930679657,-1.133959496022971,0.819986048988442
-3.855957584821003,2.366000734379458,-0.9856486786736821
-3.3190145955424843,1.2380953251617948,0.5077292514897016
-3.955994676977339,0.8610633273698183,-1.599362992346802
-3.1361249126972632,-2.433123841015441,-2.1012842809156504
-1.510271608149246,-1.577150010491271,0.9879280587621907
-1.9656402649331688,-1.6567780288494198,-0.5755531080614833
-0.8112428435173228,-3.002549488957547,1.2395894609696412
-3.6857384910470015,1.398946371492568,-1.1007655131861742
-2.2419279233399854,-1.1520298785656324,2.2738501186490243
-3.736409463006189,1.6118949067652304,1.1138041103684995
-2.9118462223422874,2.314319319091533,-0.7169685997767331
-4.554305502173665,1.3983324439803895,-0.8554545770140184
-2.149314818720084,-2.033845108480195,-0.7102433192898524
-2.861448519088852,0.3392062276545727,-0.3889140020639633
-3.4243914401995177,0.9716306839204502,0.5878763131173709
-3.9291018114427714,1.384792355890166,-0.9417460766009614
-3.745163257014698,-0.3683402015008411,-1.9409653367608117
-2.5108976576206543,1.2426006255048208,0.37528933406291687
-2.6951103282597457,-1.6251283070186153,0.0671385873478857
-1.3609445772672284,0.5243748130945685,-2.3367380907330952
-1.0240044030821611,-2.1909966028415004,0.8957763918510576
-0.6271228780199611,-2.245012305672874,0.6570051479953258
-2.758685423121513,1.2089108790112553,0.5252669002602681
-0.8270849755249571,-1.6334668273023043,1.3093983186135851
-0.9535617128023386,-2.220174940634655,0.8602903752527745
-4.408255574190345,1.1328206866351407,-0.9401054698988557
-3.2716247178868247,-1.565141591599158,-1.2145620546070135
-1.3745616171954675,-1.6775366632199253,0.7034816361589047
-2.8496919226272484,-0.681922810014144,-2.4588828179391853
-2.4755890533824076,-1.5555808687857293,1.5431789214396918
-2.770329967990142,0.9537542097480629,-2.1764102975889696
-1.3685756645494132,1.2787087103462846,2.0923354362903397
-2.760379811767915,-1.676179816673036,-0.8933428881058847
-3.3169133431436406,0.7133038747215348,-2.1494563980472807
-3.021161658320354,1.1424150097538097,0.46586433964389273
-1.7675582638121403,-2.150826694990395,-0.2516653874571757
-2.170173553546965,1.4840218546552268,1.5741914927246217
-4.144750478143114,0.392481735550809,-0.9430543191846961
-2.1992902074747533,-0.3882004085973355,-2.197515668892454
-2.29784936285397,1.1348594009679827,2.376473638991057
-1.5828362140881913,0.5589149159963231,-0.7327000095013213
-3.439561308788483,1.521732811819753,-1.1062317399140575
-3.526498978156796,0.14685300375316884,-1.3425593689420643
0.47372304945728294,-1.6195268678620627,-0.14630579962312967
-1.6455976438054825,1.114934273506106,1.2298654614873357
0.08885944885208506,-1.1233681149541297,-0.9718709580294264
-2.1415861540902785,0.3406757807037283,-0.6905599687401347
-0.879305534255239,0.11464516231408964,0.21086544116526712
-0.04557877424774505,1.0282347801494998,-3.1491404462754873
-2.4565801159321876,-1.097096306091802,2.441917158871271
-2.8243798684077643,0.9176587564329005,-2.082971353525815
-1.029473664992146,1.5255481173853094,-2.3467479315774944
-1.944201937086725,0.7086450790808271,-0.42421949958608385
-0.6972109715240603,-0.9029371863438895,0.8251022819593788
-0.40294329640426724,-0.7042631511662375,1.2349926572701093
-1.0609771364733074,-1.1086962469252335,-0.541198683104334
-1.145310459685007,-1.1991369657433035,-2.8149787295139337
-0.3118560252763044,1.412534564424055,-0.33050229172000306
-0.2727188630889001,-1.7282012971158267,0.8114404751768219
-1.2764569523010696,0.5568210155179057,-2.246669120382977
-1.3760497811703392,0.8008308769009059,1.8402610527533962
-1.7883057717165658,1.4626909033624025,-2.165572373628638
-0.7408409121038048,-1.3573067273544552,-0.76365655476726
0.4158422805983029,-2.276668928746092,0.44197869920645816
0.19935755217444023,0.591185610260981,0.6056627830742916
-2.1298925410164533,-0.062129991188177164,-1.0931537347678104
0.3410974781053324,1.2018882471429233,-1.014780714917317
0.5061607053967823,-2.067091562823854,0.42969570728492357
-1.484169825535267,1.0749679540336525,1.4525732262466333
-2.7023021780510894,-0.15667279379405727,1.9021943951339133
-0.7718715839392132,1.0891307768168088,0.13443458434590919
-0.6261702825212769,-0.45322872586047364,-0.41442291499927325
-2.294615512352242,2.2732314413697816,0.9768034211504111
-2.0708998213738266,-0.5570265595308304,0.4247883420641064
-2.322717091724803,2.5142636664036555,1.8111671783664673
-1.537517707664215,1.4860877909434849,0.15285829483060875
-0.2570706278133254,-0.5136908485318072,1.486677123123907
-0.36676537996166014,0.3034633136025556,0.2634481434503483
-0.3160635747911638,0.2778325956927559,0.11920686751542943
-0.5092457365315279,-1.0013648152918955,-0.5427765004330825
-1.3240945687229515,0.24946035407523334,-2.494404696467232
-1.7831287681123273,-0.39948391722565574,-0.30045727350941304
-1.3794676016336114,0.18917556885029946,-2.8602142115690645
-0.44887893322588274,-0.7812879473447665,-0.5409769225145206
-0.23055089005603768,-0.7207213341145431,1.1771315402123537
-0.6774375300208494,-0.6554846751901626,0.6766943622496684
-0.09746539948873821,0.6361870784987746,1.3908150962688106
-0.367989010872474,-1.2724073908793232,0.6333632167509783
-0.2150812098270218,-1.191517498453759,-0.7269916959246437
-2.174267135583614,-0.3771042812238699,-2.39158385306066
-1.0453821900419784,-0.1322596992422295,1.2504181239049796
-0.09093220560067966,0.15405240938379405,-0.010306442488738698
0.4578644495630434,-2.168912908884634,0.48682626027425613
-0.4524431198980366,-0.769700103809079,-0.24400793311515417
-0.6188565758580269,1.112788066532329,1.21125988518218
-0.21264332855859916,-0.006603160289473979,0.15299413432548548
-1.2665888442522615,-1.5628215116587354,1.7597314311725234
-0.12438346001747312,1.474656198395337,0.9111216879849265
-0.5626781396832277,-0.45398159992036385,1.702412671660045
-0.5782434825578114,0.8398156836214997,1.152753029315836
0.11613735173639325,-0.6974719896417361,0.9934327762578996
-1.5255499631319211,1.555922966496206,0.1862785424922383
-0.6107687285701788,-1.0852616399964208,1.091173511584042
